year,province,school,batch,subject,major_or_group,min_score,min_rank,city,school_type,source,note,rank_source
2025,四川,吉林大学,普通类,物理类,计算机科学与技术,639,6083,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,网络空间安全,637,6688,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,地质工程（黄大年班）,622,12096,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,土木类（含土木工程、地质工程）,619,13420,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,交通运输类（含交通运输、交通工程、道路桥梁与渡河工程）,621,12558,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,车辆工程,622,12096,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,工业设计,620,12979,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,能源与动力工程,627,10101,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,人工智能,637,6688,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,软件工程,625,10898,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,工程管理（双学士学位，工程管理和智能制造工程）,619,13420,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,工商管理（双学士学位，工商管理和国际经济与贸易）,614,15739,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,管理科学与工程类（含信息管理与信息系统、大数据管理与应用）,612,16680,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,会计学（含会计学、财务管理）,616,14761,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,经济学（数量经济）,614,15739,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,生物科学类（含生物科学、生物技术、生物制药）,619,13420,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,农业机械化及其自动化,619,13420,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,食品科学与工程类（含食品科学与工程、食品质量与安全）,621,12558,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,数学类（含数学与应用数学、信息与计算科学、统计学）,623,11716,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,机器人工程,625,10898,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,空间信息与数字技术,619,13420,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,通信工程,622,12096,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,信息工程,622,12096,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,自动化,628,9704,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,物理学类（含物理学、应用物理学）,636,6992,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,水利类（含水文与水资源工程、地下水科学与工程）,620,12979,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,新能源科学与工程,624,11304,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,药学,619,13420,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,测控技术与仪器(黄大年班）,626,10486,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,电气工程及其自动化,630,8961,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,农学（生物育种特色班）,616,14761,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,吉林大学,普通类,物理类,植物生产类（含农学、植物保护、农业资源与环境）,611,17239,长春,985/211/双一流/综合,吉林大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,厦门大学,普通类,物理类,经济学类,639,6083,厦门,985/211/双一流/综合,厦门大学本科招生网,专业/专业类录取线；选科要求：不限；一分一段表补齐位次,一分一段表补齐
2025,四川,厦门大学,普通类,物理类,统计学类,641,5531,厦门,985/211/双一流/综合,厦门大学本科招生网,专业/专业类录取线；选科要求：物理+化学；一分一段表补齐位次,一分一段表补齐
2025,四川,厦门大学,普通类,物理类,数学类,640,5796,厦门,985/211/双一流/综合,厦门大学本科招生网,专业/专业类录取线；选科要求：物理+化学；一分一段表补齐位次,一分一段表补齐
2025,四川,厦门大学,普通类,物理类,物理学类,641,5531,厦门,985/211/双一流/综合,厦门大学本科招生网,专业/专业类录取线；选科要求：物理+化学；一分一段表补齐位次,一分一段表补齐
2025,四川,厦门大学,普通类,物理类,化学类,642,5270,厦门,985/211/双一流/综合,厦门大学本科招生网,专业/专业类录取线；选科要求：物理+化学；一分一段表补齐位次,一分一段表补齐
2025,四川,厦门大学,普通类,物理类,能源动力类,644,4745,厦门,985/211/双一流/综合,厦门大学本科招生网,专业/专业类录取线；选科要求：物理+化学；一分一段表补齐位次,一分一段表补齐
2025,四川,厦门大学,普通类,物理类,计算机类,644,4745,厦门,985/211/双一流/综合,厦门大学本科招生网,专业/专业类录取线；选科要求：物理+化学；一分一段表补齐位次,一分一段表补齐
2025,四川,厦门大学,普通类,物理类,电子信息类,649,3636,厦门,985/211/双一流/综合,厦门大学本科招生网,专业/专业类录取线；选科要求：物理+化学；一分一段表补齐位次,一分一段表补齐
2025,四川,厦门大学,普通类,物理类,建筑类,639,6083,厦门,985/211/双一流/综合,厦门大学本科招生网,专业/专业类录取线；选科要求：物理；一分一段表补齐位次,一分一段表补齐
2025,四川,厦门大学,普通类,物理类,会计学（含会计学、财务管理、审计学）,644,4745,厦门,985/211/双一流/综合,厦门大学本科招生网,专业/专业类录取线；选科要求：不限；一分一段表补齐位次,一分一段表补齐
2025,四川,厦门大学,普通类,物理类,工科试验班（航空航天类）,643,4979,厦门,985/211/双一流/综合,厦门大学本科招生网,专业/专业类录取线；选科要求：物理+化学；一分一段表补齐位次,一分一段表补齐
2025,四川,厦门大学,普通类,物理类,工科试验班（化工与材料类）,643,4979,厦门,985/211/双一流/综合,厦门大学本科招生网,专业/专业类录取线；选科要求：物理+化学；一分一段表补齐位次,一分一段表补齐
2025,四川,厦门大学,普通类,物理类,理科试验班（生命科学与医药健康类）,642,5270,厦门,985/211/双一流/综合,厦门大学本科招生网,专业/专业类录取线；选科要求：物理+化学；一分一段表补齐位次,一分一段表补齐
2025,四川,厦门大学,普通类,物理类,理科试验班（海洋与生态环境类）,641,5531,厦门,985/211/双一流/综合,厦门大学本科招生网,专业/专业类录取线；选科要求：物理+化学；一分一段表补齐位次,一分一段表补齐
2025,四川,北京邮电大学,普通类,物理类,计算机类（元班）,658,2118,北京,211/双一流/工科,北京邮电大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京邮电大学,普通类,物理类,通信工程（大类招生）,649,3636,北京,211/双一流/工科,北京邮电大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京邮电大学,普通类,物理类,电子信息类,646,4306,北京,211/双一流/工科,北京邮电大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京邮电大学,普通类,物理类,计算机类,647,4102,北京,211/双一流/工科,北京邮电大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京邮电大学,普通类,物理类,人工智能（大类招生）,644,4745,北京,211/双一流/工科,北京邮电大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京邮电大学,普通类,物理类,低空技术与工程,644,4745,北京,211/双一流/工科,北京邮电大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京邮电大学,普通类,物理类,自动化类（智能机器人）,644,4745,北京,211/双一流/工科,北京邮电大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京邮电大学,普通类,物理类,理科试验班（数学与信息计算）,644,4745,北京,211/双一流/工科,北京邮电大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京邮电大学,普通类,物理类,智能交互设计,644,4745,北京,211/双一流/工科,北京邮电大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京邮电大学,普通类,物理类,电信工程及管理(中外合作办学),624,11304,北京,211/双一流/工科,北京邮电大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京邮电大学,普通类,物理类,物联网工程(中外合作办学),624,11304,北京,211/双一流/工科,北京邮电大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京邮电大学,普通类,物理类,智能科学与技术(中外合作办学),627,10101,北京,211/双一流/工科,北京邮电大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京邮电大学,普通类,物理类,电子信息工程(中外合作办学),627,10101,北京,211/双一流/工科,北京邮电大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京邮电大学,普通类,物理类,智能医学工程(中外合作办学),614,15739,北京,211/双一流/工科,北京邮电大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京邮电大学,普通类,物理类,数字媒体技术(中外合作办学),616,14761,北京,211/双一流/工科,北京邮电大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京邮电大学,普通类,物理类,信息与计算科学(中外合作办学),616,14761,北京,211/双一流/工科,北京邮电大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,西安电子科技大学,普通类,物理类,电子信息类（卓越计划实验班）,653,2851,西安,211/双一流/工科,西安电子科技大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西安电子科技大学,普通类,物理类,电子信息类（创新实验班）,652,3024,西安,211/双一流/工科,西安电子科技大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西安电子科技大学,普通类,物理类,计算机类（创新实验班）,650,3413,西安,211/双一流/工科,西安电子科技大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西安电子科技大学,普通类,物理类,电子信息类（通信）,645,4527,西安,211/双一流/工科,西安电子科技大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西安电子科技大学,普通类,物理类,电子信息类（电子工程）,646,4306,西安,211/双一流/工科,西安电子科技大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西安电子科技大学,普通类,物理类,电子信息类（集成电路）,647,4102,西安,211/双一流/工科,西安电子科技大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西安电子科技大学,普通类,物理类,电子信息类（电子科学、信息物理、空天信息）,645,4527,西安,211/双一流/工科,西安电子科技大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西安电子科技大学,普通类,物理类,计算机类,645,4527,西安,211/双一流/工科,西安电子科技大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西安电子科技大学,普通类,物理类,计算机类（智能）,648,3867,西安,211/双一流/工科,西安电子科技大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,西安电子科技大学,普通类,物理类,管理科学与工程类（数字化与商务智能融合培养）,627,10101,西安,211/双一流/工科,西安电子科技大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,北京科技大学,普通类,物理类,材料科学与工程（高精尖班）,638,6398,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,理科试验班（纳米科学与工程试验班）,641,5531,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,工科试验班类（卓越工程人才）,627,10101,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,理科试验班（拔尖人才计划）,630,8961,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,安全工程,624,11304,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,储能科学与工程,625,10898,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,材料科学与工程,623,11716,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,材料智能技术,625,10898,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,纳米材料与技术（前沿材料与未来技术）,628,9704,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,机械类,623,11716,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,能源动力类（能源、环境专业）,623,11716,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,自动化类,627,10101,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,人工智能,626,10486,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,计算机类,632,8272,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,通信工程,629,9339,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,数学类,625,10898,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,应用物理学,625,10898,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,应用化学,625,10898,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,生物技术,624,11304,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,北京科技大学,普通类,物理类,大数据管理与应用（大数据与金融试验班）,623,11716,北京,211/双一流/工科,北京科技大学本科招生网,专业/专业类录取线；一分一段表补齐位次,一分一段表补齐
2025,四川,武汉理工大学,普通类,物理类,材料类,615,15239,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,车辆工程(智能新能源汽车博学实验班),628,9704,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,船舶与海洋工程,612,16680,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,导航工程,616,14761,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,道路桥梁与渡河工程,612,16680,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,地理信息科学,613,16212,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,电子信息类,621,12558,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,电子信息类(含交叉力学),614,15739,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,工业设计,615,15239,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,管理科学与工程类(大数据与智慧安全应急),612,16680,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,海事管理,614,15739,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,化工与制药类(含生物方向),612,16680,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,环境科学与工程类,613,16212,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,机械工程(卓越实验班),628,9704,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,机械类(车辆),614,15739,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,机械类(智能制造),616,14761,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,机械设计制造及其自动化,619,13420,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,计算机类,621,12558,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,建筑学,612,16680,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,交通设备与控制工程(卓越实验班),627,10101,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,交通运输类,615,15239,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,能源与动力工程(新能源动力),614,15739,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,人工智能,618,13814,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,数学类,614,15739,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,数字经济,612,16680,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,土木类,612,16680,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,微电子科学与工程,627,10101,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,物流工程,612,16680,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,信息管理与信息系统,613,16212,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,普通类,物理类,自动化类,619,13420,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,中外车辆,物理类,车辆工程(中外合作办学),618,13814,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,中外生物,物理类,生物科学类(中外合作办学),601,22824,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选化学,原表
2025,四川,武汉理工大学,中外金融,物理类,金融学(中外合作办学),600,23461,武汉,211/双一流/工科,武汉理工大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：首选物理，再选科目不提,原表
2025,四川,北京交通大学,普通类,物理类,自动化类(智能系统与智能制造),627,10101,北京,211/双一流/工科,北京交通大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：物化,原表
2025,四川,北京交通大学,普通类,物理类,理科试验班,627,10101,北京,211/双一流/工科,北京交通大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：物化,原表
2025,四川,北京交通大学,普通类,物理类,电子信息类,628,9704,北京,211/双一流/工科,北京交通大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：物化,原表
2025,四川,北京交通大学,普通类,物理类,交通运输类,628,9704,北京,211/双一流/工科,北京交通大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：物化,原表
2025,四川,北京交通大学,普通类,物理类,计算机类,632,8272,北京,211/双一流/工科,北京交通大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：物化,原表
2025,四川,北京交通大学,普通类,物理类,机械电子工程(中外合作办学),612,16680,北京,211/双一流/工科,北京交通大学本科招生网,专业/专业类录取线，含官方最低位次；选科要求：物化-机电中外,原表
2025,四川,四川农业大学,普通类,物理类,电气工程及其自动化,606,19899,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,计算机科学与技术,603,21662,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,电子科学与技术,601,22824,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,数据科学与大数据技术,596,25965,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,农学,593,27996,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,能源与动力工程,593,27996,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,物联网工程,592,28720,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,信息与计算科学,590,30107,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,动物医学,588,31541,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,农业机械化及其自动化,588,31541,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,智慧农业,586,32968,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,审计学,581,36672,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,法学,579,38241,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,生物科学,578,38996,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,食品科学与工程,578,38996,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,会计学,578,38996,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,水利水电工程,578,38996,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
2025,四川,四川农业大学,普通类,物理类,经济学,578,38996,成都/雅安/都江堰,211/双一流/农林,四川农业大学本科招生网,专业/专业类录取线，含官方最低位次,原表
